,3.1622776601683795,3.8805107322101824,4.761872663008537,5.843414133735175,7.1706009704096125,8.79922543569107,10.797751623277094,13.250193550567484,16.259646938814818,19.952623149688797
m,0.24873713326049382,0.2486714160542477,0.24847808028688,0.248150179286241,0.248000968600742,0.24788100066951335,0.2477784940489206,0.2476784273353011,0.2476290892092452,0.24759745145414197
cv,0.07170141586962635,0.07654157696752974,0.08707141340979735,0.10926128624606327,0.12005244062109766,0.13037764324796602,0.13606507956947936,0.14893599889216813,0.15433970318512313,0.1653440235522849
chi,6.702398147362904e-05,7.17544312111377e-05,4.7238214922744766e-05,4.0979376882418945e-05,2.3745886488011094e-05,2.009320160406076e-05,1.4152628687416262e-05,9.217215738317859e-06,6.421041068753124e-06,4.973765458385817e-06
