,0.8,0.81,0.8200000000000001,0.8300000000000001,0.8400000000000001,0.8500000000000001,0.8600000000000001,0.8700000000000001,0.8800000000000001,0.8900000000000001,0.9,0.91,0.92,0.93,0.9400000000000001,0.9500000000000001,0.9600000000000001,0.9700000000000001,0.9800000000000001,0.9900000000000001,1.0,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1
6,0.6592659957886382,0.6593697678435675,0.6571324560073462,0.6557486091190308,0.653431631867379,0.6504910072474046,0.6491309866702208,0.6463572078904734,0.6350873261611152,0.6357808306110904,0.6282292704294656,0.6229043938584768,0.6136671734297439,0.6077255258735981,0.5919244891506759,0.5784666554329081,0.5706429873563024,0.5601958684377468,0.5432042866300959,0.52436498881882,0.5096386510640438,0.5003537477576412,0.4891221232997499,0.4641147141249399,0.45014103278514683,0.44225491382527216,0.4284109491940672,0.4223985935597714,0.4078356568053726,0.39963848705707816,0.38296244835098847
7,0.6617856839233351,0.6603442829667494,0.6594252965185159,0.6586871730921846,0.655884208623879,0.6531662302476489,0.651187762886456,0.6483940155239474,0.6427519625588074,0.6402861947313827,0.6269834506469025,0.6201347476668606,0.6080394337167876,0.6016451291566638,0.5849472156895248,0.5749964603619497,0.5552070591341962,0.5213105412401746,0.5073319664864437,0.4827607245973482,0.4866677062689264,0.45931905447258214,0.4485836699328848,0.4104128095935845,0.3968377785222693,0.3823036382954268,0.38059371017333843,0.38041170623858966,0.3658255613126117,0.3574438894812543,0.36162081174943184
8,0.6624358108060906,0.6617225063315011,0.6611619885743805,0.6587896053614757,0.6581086481476164,0.6566081186724837,0.6536568264387981,0.6483935336183899,0.6450259370818592,0.6390092893271493,0.6280021223443708,0.6243528002445189,0.6075821158675871,0.5908299032583335,0.5740067617858431,0.54874008205826,0.5366489121799025,0.503807747063576,0.46878230215093797,0.45941071336063444,0.4203137883326642,0.3997538806549338,0.3800605654062632,0.3649031160515569,0.37153222004546027,0.3666497427388732,0.34417959096641126,0.3387453166165163,0.3272830026326674,0.3425585692494362,0.3308643360857414
