,5.011872336272722,6.309573444801932,7.943282347242816,10.0,12.589254117941675,15.848931924611142,19.952623149688797
m,0.994783466665412,0.9942222222209375,0.9935917460305819,0.9931879111104202,0.9929308641962206,0.9926785777772857,0.99266232071439
cv,0.07931235070048634,0.09111142155915988,0.09978240704931804,0.11275624857114433,0.1200892346787614,0.12675058337058073,0.1377783778127858
chi,0.00038995324958234867,0.00033368879077932007,0.0002698578427743839,0.00015573948218659898,0.00011902876480998215,8.270982233555167e-05,5.8633219067113305e-05
